Rivet ID,Analysis Name,Experiment Name,Inspire HEP Link,Inspire HEP ID
ATLAS_2015_I1360290,Charged particle spectra in Pb--Pb collisions at $\sqrt{s_{NN}} = 2.76$ TeV.,ATLAS (LHC),https://inspirehep.net/literature/1360290,1360290
ATLAS_2015_I1364361,Total and differential Higgs cross sections at 8 TeV with ATLAS,ATLAS (LHC),https://inspirehep.net/literature/1364361,1364361
ATLAS_2015_I1376945,Colour flow in hadronic top decay at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1376945,1376945
ATLAS_2015_I1386475,Centrality dependent of pseudorapidity distributions in p-Pb collisions $\sqrt{s_{_\text{NN}}}=5.02$ TeV.,ATLAS (LHC),https://inspirehep.net/literature/1386475,1386475
ATLAS_2015_I1387176,Energy-energy correlation,ATLAS (LHC),https://inspirehep.net/literature/1387176,1387176
ATLAS_2015_I1390114,$tt+b(b)$ at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1390114,1390114
ATLAS_2015_I1393758,Jet charge,ATLAS (LHC),https://inspirehep.net/literature/1393758,1393758
ATLAS_2015_I1394679,Multijets at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1394679,1394679
ATLAS_2015_I1394865,Inclusive 4-lepton lineshape,ATLAS (LHC),https://inspirehep.net/literature/1394865,1394865
ATLAS_2015_I1397635,$Wt$ at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1397635,1397635
ATLAS_2015_I1397637,Boosted ttbar differential cross-section,ATLAS (LHC),https://inspirehep.net/literature/1397637,1397637
ATLAS_2015_I1404878,ttbar (to l+jets) differential cross sections at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1404878,1404878
ATLAS_2015_I1408516,$Z$ $p_T$ and $Z$ $\phi^*$,ATLAS (LHC),https://inspirehep.net/literature/1408516,1408516
ATLAS_2016_CONF_2016_037,Search for SUSY in 13 \text{TeV} events with 2 or 3 leptons and multiple jets,ATLAS (LHC),N/A,
ATLAS_2016_CONF_2016_054,"ATLAS 2016 1-lepton SUSY search at 13 \text{TeV}, from 14.8/fb CONF note",ATLAS (LHC),N/A,
ATLAS_2016_CONF_2016_078,ATLAS ICHEP16 0-lepton SUSY search at 13 \text{TeV} with 13.2/fb,ATLAS (LHC),N/A,
ATLAS_2016_CONF_2016_092,Inclusive jet cross sections using early 13 TeV data,ATLAS (LHC),N/A,
ATLAS_2016_CONF_2016_094,"ATLAS 2016 1-lepton + many jets SUSY search at 13 \text{TeV}, from 14.8/fb CONF note",ATLAS (LHC),N/A,
ATLAS_2016_I1419070,Number of tracks in jets,ATLAS (LHC),https://inspirehep.net/literature/1419070,1419070
ATLAS_2016_I1419652,Track-based minimum bias at 13 TeV in ATLAS,ATLAS (LHC),https://inspirehep.net/literature/1419652,1419652
ATLAS_2016_I1424838,Event shapes in leptonic $Z$-events,ATLAS (LHC),https://inspirehep.net/literature/1424838,1424838
ATLAS_2016_I1426515,WW production at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1426515,1426515
ATLAS_2016_I1426523,Measurement of the $WZ$ production cross section at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1426523,1426523
ATLAS_2016_I1426695,Track-based minimum bias at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1426695,1426695
ATLAS_2016_I1444991,Higgs-to-WW differential cross sections at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1444991,1444991
ATLAS_2016_I1448301,$Z \gamma (\gamma)$ cross sections at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1448301,1448301
ATLAS_2016_I1449082,Charge asymmetry in top quark pair production in dilepton channel,ATLAS (LHC),https://inspirehep.net/literature/1449082,1449082
ATLAS_2016_I1452559,Monojet + missing energy search with 3.2/fb of 13 TeV $pp$ data,ATLAS (LHC),https://inspirehep.net/literature/1452559,1452559
ATLAS_2016_I1457605,Inclusive prompt photons at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1457605,1457605
ATLAS_2016_I1458270,0-lepton SUSY search with 3.2/fb of 13 TeV $pp$ data,ATLAS (LHC),https://inspirehep.net/literature/1458270,1458270
ATLAS_2016_I1467230,Track-based minimum bias with low-pT tracks at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1467230,1467230
ATLAS_2016_I1467454,High-mass Drell-Yan at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1467454,1467454
ATLAS_2016_I1468167,"Measurement of the inelastic proton--proton cross-section at $\sqrt{s} = 13\,\text{TeV}$",ATLAS (LHC),https://inspirehep.net/literature/1468167,1468167
ATLAS_2016_I1468168,Dileptonic $e \mu$ $t\bar{t}$ early cross-section measurement at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1468168,1468168
ATLAS_2016_I1469071,Measurement of the $WZ$ production cross section at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1469071,1469071
ATLAS_2016_I1478355,Measurement of the bbar dijet dijet cross section at 7 TeV,ATLAS (LHC),https://inspirehep.net/literature/1478355,1478355
ATLAS_2016_I1479760,Hard double-parton scattering in four-jet events at 7 TeV,ATLAS (LHC),https://inspirehep.net/literature/1479760,1479760
ATLAS_2016_I1487726,Collinear W emissions at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1487726,1487726
ATLAS_2016_I1492320,WWW production at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1492320,1492320
ATLAS_2016_I1502620,W and Z inclusive cross sections at 7 TeV,ATLAS (LHC),https://inspirehep.net/literature/1502620,1502620
ATLAS_2017_I1495243,ttbar + jets at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1495243,1495243
ATLAS_2017_I1509919,Track-based underlying event at 13 TeV in ATLAS,ATLAS (LHC),https://inspirehep.net/literature/1509919,1509919
ATLAS_2017_I1514251,Z plus jets at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1514251,1514251
ATLAS_2017_I1517194,Electroweak $Wjj$ production at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1517194,1517194
ATLAS_2017_I1589844,$k_T$ splittings in $Z$ events at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1589844,1589844
ATLAS_2017_I1591327,Inclusive diphoton cross-sections at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1591327,1591327
ATLAS_2017_I1598613,BB to Jpsi plus mu at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1598613,1598613
ATLAS_2017_I1604029,ttbar + gamma at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1604029,1604029
ATLAS_2017_I1604271,ATLAS Inclusive jet cross section measurement at sqrt(s)=8TeV,ATLAS (LHC),https://inspirehep.net/literature/1604271,1604271
ATLAS_2017_I1609253,Multijet transverse energy-energy correlations (TEEC) at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1609253,1609253
ATLAS_2017_I1609448,$p_T^\text{miss}$+jets cross-section ratios at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1609448,1609448
ATLAS_2017_I1614149,Resolved and boosted ttbar l+jets cross sections at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1614149,1614149
ATLAS_2017_I1624693,Study of ordered hadron chains at 7 TeV,ATLAS (LHC),https://inspirehep.net/literature/1624693,1624693
ATLAS_2017_I1625109,Measurement of $ZZ -> 4\ell$ production at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1625109,1625109
ATLAS_2017_I1626105,Dileptonic $t\bar{t}$ at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1626105,1626105
ATLAS_2017_I1627873,EW Zjj using early Run-2 data,ATLAS (LHC),https://inspirehep.net/literature/1627873,1627873
ATLAS_2017_I1632756,Photon + heavy flavour at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1632756,1632756
ATLAS_2017_I1637587,Soft-Drop Jet Mass at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1637587,1637587
ATLAS_2017_I1644367,Isolated triphotons at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1644367,1644367
ATLAS_2017_I1645627,Isolated photon + jets at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1645627,1645627
ATLAS_2018_I1634970,ATLAS Inclusive jet and dijet cross section measurement at sqrt(s)=13TeV,ATLAS (LHC),https://inspirehep.net/literature/1634970,1634970
ATLAS_2018_I1635273,W + jets production at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1635273,1635273
ATLAS_2018_I1646686,All-hadronic boosted ttbar at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1646686,1646686
ATLAS_2018_I1656578,Differential $t\bar{t}$ $l$+jets cross-sections at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1656578,1656578
ATLAS_2018_I1667046,Search for R-parity-violating SUSY in multi-jet final states at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1667046,1667046
ATLAS_2018_I1676551,Recursive jigsaw chargino-neutralino search with 2 or 3 charged leptons in 36/fb of 13 TeV pp,ATLAS (LHC),https://inspirehep.net/literature/1676551,1676551
ATLAS_2018_I1677498,WWbb at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1677498,1677498
ATLAS_2018_I1698006,Z(vv)+gamma measurement at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1698006,1698006
ATLAS_2018_I1705857,ttbb at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1705857,1705857
ATLAS_2018_I1707015,Measurement of normalized differential distributions in ttbar+photon production at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1707015,1707015
ATLAS_2018_I1711114,g \to bb at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1711114,1711114
ATLAS_2018_I1711223,Observation of electroweak WZjj production,ATLAS (LHC),https://inspirehep.net/literature/1711223,1711223
ATLAS_2019_I1718132,Control region measurements for leptoquark search at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1718132,1718132
ATLAS_2019_I1720438,Measurement of the $WZ$ production cross section at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1720438,1720438
ATLAS_2019_I1720442,Inclusive 4-lepton lineshape at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1720442,1720442
ATLAS_2019_I1724098,Jet substructure at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1724098,1724098
ATLAS_2019_I1725190,Dilepton mass spectrum in 13 TeV pp collisions with 139/fb Run 2 dataset,ATLAS (LHC),https://inspirehep.net/literature/1725190,1725190
ATLAS_2019_I1734263,WW production at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1734263,1734263
ATLAS_2019_I1736531,Underlying event in inclusive Z boson production,ATLAS (LHC),https://inspirehep.net/literature/1736531,1736531
ATLAS_2019_I1738841,Same-sign $WW$ Observation at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1738841,1738841
ATLAS_2019_I1740909,Jet fragmentation using charged particles,ATLAS (LHC),https://inspirehep.net/literature/1740909,1740909
ATLAS_2019_I1744201,Z+jet at 8 TeV,ATLAS (LHC),https://inspirehep.net/literature/1744201,1744201
ATLAS_2019_I1746286,K-short and Lambda production in ttbar events at 7 TeV,ATLAS (LHC),https://inspirehep.net/literature/1746286,1746286
ATLAS_2019_I1750330,Semileptonic ttbar at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1750330,1750330
ATLAS_2019_I1759875,dileptonic ttbar at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1759875,1759875
ATLAS_2019_I1762584,Differential single diffractive cross sections at 8 TeV,"ATLAS, ALFA (LHC)",https://inspirehep.net/literature/1762584,1762584
ATLAS_2019_I1764342,Z(ll)y cross-section at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1764342,1764342
ATLAS_2019_I1768911,Z pT and Z phi* at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1768911,1768911
ATLAS_2019_I1772062,Soft-drop observables,ATLAS (LHC),https://inspirehep.net/literature/1772062,1772062
ATLAS_2019_I1772071,Measurement of isolated-photon plus two-jet production,ATLAS (LHC),https://inspirehep.net/literature/1772071,1772071
ATLAS_2020_I1788444,Differential cross-sections for Z + b-jets,ATLAS (LHC),https://inspirehep.net/literature/1788444,1788444
ATLAS_2020_I1790256,Lund jet plane with charged particles,ATLAS (LHC),https://inspirehep.net/literature/1790256,1790256
ATLAS_2020_I1790439,Higgs to 4-lepton at 13 TeV,ATLAS (ATLAS),https://inspirehep.net/literature/1790439,1790439
ATLAS_2020_I1801434,Top-quark pair single- and double-differential cross-sections in the all-hadronic channel,ATLAS (LHC),https://inspirehep.net/literature/1801434,1801434
ATLAS_2020_I1803608,Electroweak Zjj at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1803608,1803608
ATLAS_2020_I1808726,Hadronic event shapes in multijet final states,ATLAS (LHC),https://inspirehep.net/literature/1808726,1808726
ATLAS_2021_I1849535,Inclusive 4-lepton cross sections at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1849535,1849535
ATLAS_2021_I1852328,WW + $\geq$1 jet production at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1852328,1852328
ATLAS_2021_I1887997,$\gamma\gamma$ production at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1887997,1887997
ATLAS_2021_I1913061,b-fragmentation at 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1913061,1913061
ATLAS_2021_I1941095,energy asymmetry in ttj @ 13 TeV,ATLAS (LHC),https://inspirehep.net/literature/1941095,1941095
ATLAS_2022_I2077570,Z + high transverse momentum jets at ATLAS,ATLAS (LHC),https://inspirehep.net/literature/2077570,2077570
ATLAS_PBPB_CENTRALITY,Centrality calibration / forward energy flow Pb--Pb.,(),N/A,
ATLAS_pPb_Calib,ATLAS proton-lead centrality calibration analysis.,(),N/A,
BABAR_2001_I558091,Inclusive $J/\psi$ cross section at 10.57 GeV,BABAR (PEP-II),https://inspirehep.net/literature/558091,558091
BABAR_2002_I582184,Momentum spectrum for $D_s^+$ and $D_s^{*+}$ at $\Upsilon(4S)$ and nearby continuum,BABAR (PEP-II),https://inspirehep.net/literature/582184,582184
BABAR_2003_I593379,Measurement of inclusive charmonium production,BaBar (PEP-II),https://inspirehep.net/literature/593379,593379
BABAR_2004_I632399,$\phi$ momentum spectra in $\Upsilon(4S)$ decays,BABAR (PEP-II),https://inspirehep.net/literature/632399,632399
BABAR_2004_I642355,Measurement of the mass $m_X$ produced in $B\to\eta^\prime X_s$,BABAR (PEP-II),https://inspirehep.net/literature/642355,642355
BABAR_2004_I656680,Cross section for $e^+e^-\to$ $\pi^+\pi^-\pi^0$ between 1.05 and 2.325 GeV,BABAR (PEP-II),https://inspirehep.net/literature/656680,656680
BABAR_2005_I676691,"$e^+e^- \to$  $2\pi^+2\pi^-$, $K^+K^-\pi^+\pi^-$  and $2K^+2K^-$ cross-sections between the threshold to 4.5 GeV",BABAR (PEP-II),https://inspirehep.net/literature/676691,676691
BABAR_2005_S6181155,Production and decay of $\Xi^0_c$ at BABAR.,BaBar (PEP-II),https://inspirehep.net/literature/679961,679961
BABAR_2006_I700020,Cross section for $e^+e^-\to$ proton and antiproton between threshold and 4.4 GeV,BABAR (PEP-II),https://inspirehep.net/literature/700020,700020
BABAR_2006_I709730,"Cross section for $e^+e^-\to$ $3\pi^+3\pi^-$, $2\pi^+2\pi^-2\pi^0$, $2\pi^+2\pi^-K^+K^-$",BABAR (PEP-II),https://inspirehep.net/literature/709730,709730
BABAR_2006_I714447,Momentum Spectra and cross sections for $D_{sJ}^*(2317)^+$ and $D_{sJ}^*(2460)^+$ at 10.6 GeV,BABAR (PEP-II),https://inspirehep.net/literature/714447,714447
BABAR_2006_I714448,"Pion Mass Spectrum in $\Upsilon(4S)\to\Upsilon(1,2S)\pi^+\pi^-$",BABAR (PEP-II),https://inspirehep.net/literature/714448,714448
BABAR_2006_I716277,Cross section for $e^+e^-\to\eta\gamma$ and $\eta^\prime\gamma$ at 10.58 GeV,BABAR (PEP-II),https://inspirehep.net/literature/716277,716277
BABAR_2006_I719111,"Charm hadron spectra in $B^0$, $\bar{B}^0$ and $B^\pm$ decays",BABAR (PEP-II),https://inspirehep.net/literature/719111,719111
BABAR_2006_I719581,Decay asymmetries in the decay of $\Omega^-$ baryons produced in $\Xi^0_c$ and $\Omega_c^0$ decays,BABAR (PEP-II),https://inspirehep.net/literature/719581,719581
BABAR_2006_I724557,Measurement of $\Omega_c^{*0}$ production,BABAR (PEP-II),https://inspirehep.net/literature/724557,724557
BABAR_2006_I731865,Cross section for $\phi\eta$  at 10.58 GeV,BABAR (PEP-II),https://inspirehep.net/literature/731865,731865
BABAR_2007_I1091435,$D^0\to K^- e^+\nu_e$ $q^2$ spectrum,BABAR (PEP-II),https://inspirehep.net/literature/1091435,1091435
BABAR_2007_I722622,"Spectrum for $\Xi_c^{\prime0,+}$ production at the $\Upsilon(4S)$",BABAR (PEP-II),https://inspirehep.net/literature/722622,722622
BABAR_2007_I729388,Cross section for $e^+e^-\to \psi(2S)\pi^+\pi^-$ at energies between 4 and 8 GeV,BABAR (PEP-II),https://inspirehep.net/literature/729388,729388
BABAR_2007_I746745,Spectrum for $\Omega_c^0$ production at the $\Upsilon(4S)$,BABAR (PEP-II),https://inspirehep.net/literature/746745,746745
BABAR_2007_I747875,"$e^+e^- \to$  $K^+K^-\pi^+\pi^-$, $K^+K^-\pi^0\pi^0$ and $K^+K^-K^+K^-$ cross-sections between 1.4 and 4 GeV",BABAR (PEP-II),https://inspirehep.net/literature/747875,747875
BABAR_2007_I758568,"Cross sections for $e^+e^-\to$  $2\pi^+2\pi^-\pi^0$, $2\pi^+2\pi^-\eta$, $K^+K^-\pi^+\pi^-\pi^0$ and $K^+K^-\pi^+\pi^-\eta$ from threshold to 5.0 GeV",BABAR (PEP-II),https://inspirehep.net/literature/758568,758568
BABAR_2007_I760730,"Cross section for $e^+e^-\to\Lambda\bar{\Lambda}$, $\Sigma^0\bar{\Sigma}^0$ and $\Lambda\bar{\Sigma}^0$  between threshold and 3 GeV",BABAR (PEP-II),https://inspirehep.net/literature/760730,760730
BABAR_2007_S6895344,Inclusive $\Lambda_c^+$ Production in $e^+e^-$ Annihilation at $\sqrt{s}=10.54$ GeV and in $\Upsilon(4S)$ Decays.,BaBar (PEP-II),https://inspirehep.net/literature/725377,725377
BABAR_2007_S7266081,Measurements of Semi-Leptonic Tau Decays into Three Charged Hadrons,BaBar (PEP-II),https://inspirehep.net/literature/756323,756323
BABAR_2008_I765258,"Cross Section for $e^+e^-\to$ $K^+K^-\eta$, $K^+K^-\pi^0$ and $K^0_SK^\pm\pi^\mp$ from threshold to 4.6 GeV",BABAR (PEP-II),https://inspirehep.net/literature/765258,765258
BABAR_2008_I776519,Cross section for $e^+e^-\to D^+D^-$ and $D^0\bar{D}^0$ below 5 GeV,BABAR (PEP-II),https://inspirehep.net/literature/776519,776519
BABAR_2008_I781294,Decay asymmetries in the decay of $\Xi^*(1530)0$ baryons prodcuted in the decay of $\Lambda_c^+$ baryons,BABAR (PEP-II),https://inspirehep.net/literature/781294,781294
BABAR_2009_I797507,Measurement of $R_b$ for energies between 10.541 and 11.206 GeV,BABAR (PEP-II),https://inspirehep.net/literature/797507,797507
BABAR_2009_I815035,"Cross section for $e^+e^-\to D^{*0}\bar{D}^{0}$, $D^{*+}\bar{D}^{-}$ and $D^{*}\bar{D}^{*}$",BABAR (PEP-II),https://inspirehep.net/literature/815035,815035
BABAR_2009_I821653,$e^+e^-\to e^+e^-\pi^0$ via intermediate photons at 10.58 GeV,BABAR (PEP-II),https://inspirehep.net/literature/821653,821653
BABAR_2009_I827985,Helicity angle distributions in excited $D_s$ meson decays,BABAR (PEP-II),https://inspirehep.net/literature/827985,827985
BABAR_2009_I829441,Cross section for $e^+e^-\to \pi^+\pi^-$ below 3 GeV,BABAR (PEP-II),https://inspirehep.net/literature/829441,829441
